id,sex,age_adjusted,age_cat,,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,,,
8732,Male,29,25 - 45,,African-American,0,5,0,0,2,,,25 - 45
8741,Female,28,25 - 45,,Caucasian,0,6,0,0,0,,,25 - 45
8742,Female,41,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
8743,Male,27,25 - 45,,African-American,6,9,0,0,8,,,25 - 45
8745,Female,23,25 - 45,,Caucasian,0,4,0,0,1,,,25 - 45
8746,Male,35,25 - 45,,Caucasian,0,4,0,0,3,,,25 - 45
8747,Male,23,25 - 45,,Caucasian,0,9,0,0,5,,,25 - 45
8748,Male,63,Greater than 45,,Caucasian,0,3,0,0,1,,,Greater than 45
8749,Male,50,Greater than 45,,Other,0,5,0,0,0,,,Greater than 45
8754,Male,29,25 - 45,,Caucasian,0,5,0,0,3,,,25 - 45
8755,Male,34,25 - 45,,Hispanic,0,1,0,0,0,,,25 - 45
8756,Male,19,Less than 25,,African-American,0,9,2,6,8,,,Less than 25
8757,Male,18,Less than 25,,Caucasian,0,3,0,0,1,,,Less than 25
8758,Male,44,Greater than 45,,Caucasian,0,4,0,0,13,,,Greater than 45
8759,Female,34,25 - 45,,African-American,0,2,0,0,4,,,25 - 45
8761,Male,30,25 - 45,,Caucasian,0,2,0,0,4,,,25 - 45
8762,Male,40,25 - 45,,Caucasian,0,1,0,0,1,,,25 - 45
8764,Male,24,25 - 45,,African-American,0,6,0,0,2,,,25 - 45
8770,Male,31,25 - 45,,Asian,0,2,0,0,0,,,25 - 45
8771,Male,43,Greater than 45,,Hispanic,0,1,0,0,1,,,Greater than 45
8773,Male,37,25 - 45,,African-American,2,6,0,0,23,,,25 - 45
8775,Male,38,25 - 45,,African-American,0,9,0,0,7,,,25 - 45
8776,Male,22,25 - 45,,Caucasian,0,10,0,0,7,,,25 - 45
8781,Male,39,25 - 45,,Caucasian,0,4,0,0,5,,,25 - 45
8785,Female,24,25 - 45,,Hispanic,0,3,0,0,0,,,25 - 45
8787,Female,30,25 - 45,,Caucasian,0,6,0,0,3,,,25 - 45
8790,Male,50,Greater than 45,,Asian,0,1,0,0,0,,,Greater than 45
8791,Female,26,25 - 45,,Caucasian,0,6,0,0,0,,,25 - 45
8792,Female,39,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
8794,Female,27,25 - 45,,Caucasian,0,2,0,1,1,,,25 - 45
8797,Male,31,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
8798,Male,35,25 - 45,,Hispanic,0,1,0,0,1,,,25 - 45
8799,Male,18,Less than 25,,African-American,0,6,0,1,2,,,Less than 25
8800,Female,38,25 - 45,,Caucasian,0,4,0,0,9,,,25 - 45
8807,Male,19,Less than 25,,Hispanic,0,8,0,3,1,,,Less than 25
8809,Female,20,Less than 25,,Hispanic,0,5,0,0,1,,,Less than 25
8812,Male,29,25 - 45,,Hispanic,0,3,0,0,3,,,25 - 45
8813,Male,23,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
8814,Female,24,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
8816,Male,32,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
8818,Male,37,25 - 45,,African-American,0,3,0,0,2,,,25 - 45
8819,Female,26,25 - 45,,Other,0,3,0,0,0,,,25 - 45
8820,Male,23,Less than 25,,African-American,0,9,0,2,2,,,Less than 25
8821,Male,21,Less than 25,,African-American,5,10,1,0,10,,,Less than 25
8823,Male,35,25 - 45,,Hispanic,0,10,1,0,26,,,25 - 45
8827,Male,23,25 - 45,,Hispanic,0,3,0,0,5,,,25 - 45
8828,Male,47,Greater than 45,,Caucasian,0,2,0,0,1,,,Greater than 45
8830,Male,18,Less than 25,,African-American,0,7,0,0,1,,,Less than 25
8831,Male,48,Greater than 45,,Hispanic,0,1,0,0,0,,,Greater than 45
8838,Female,22,25 - 45,,Caucasian,0,4,0,0,0,,,25 - 45
8841,Male,36,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
8842,Male,44,Greater than 45,,Caucasian,0,3,0,0,1,,,Greater than 45
8845,Male,18,Less than 25,,Other,0,4,0,0,0,,,Less than 25
8846,Male,57,Greater than 45,,Other,0,1,0,0,1,,,Greater than 45
8847,Female,37,25 - 45,,African-American,0,5,0,0,3,,,25 - 45
8854,Male,32,25 - 45,,African-American,0,4,0,0,4,,,25 - 45
8856,Male,22,25 - 45,,Other,0,4,0,0,1,,,25 - 45
8858,Male,20,Less than 25,,African-American,0,6,1,3,2,,,Less than 25
8859,Female,27,25 - 45,,African-American,0,4,0,0,0,,,25 - 45
8861,Male,29,25 - 45,,African-American,0,9,0,0,0,,,25 - 45
8863,Male,28,25 - 45,,Hispanic,0,6,0,0,5,,,25 - 45
8865,Female,62,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
8873,Male,27,25 - 45,,African-American,0,10,0,0,16,,,25 - 45
8876,Male,26,25 - 45,,African-American,0,3,0,0,7,,,25 - 45
8877,Female,53,Greater than 45,,Caucasian,0,1,0,0,3,,,Greater than 45
8879,Male,18,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
8881,Male,37,25 - 45,,African-American,0,10,0,0,0,,,25 - 45
8882,Male,20,Less than 25,,African-American,0,9,0,0,2,,,Less than 25
8884,Male,37,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
8885,Male,19,Less than 25,,African-American,0,8,1,0,1,,,Less than 25
8887,Female,25,25 - 45,,Other,0,6,0,0,5,,,25 - 45
8889,Male,33,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
8890,Male,27,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
8893,Male,33,25 - 45,,African-American,0,6,0,0,0,,,25 - 45
8897,Male,28,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
8902,Male,20,Less than 25,,Other,0,3,0,0,0,,,Less than 25
8905,Male,50,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
8906,Male,18,Less than 25,,Caucasian,0,10,1,1,1,,,Less than 25
8908,Male,36,25 - 45,,African-American,0,4,0,0,5,,,25 - 45
8909,Male,43,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
8910,Male,26,25 - 45,,African-American,0,4,0,0,0,,,25 - 45
8914,Male,18,Less than 25,,African-American,0,3,0,0,2,,,Less than 25
8918,Female,27,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
8920,Female,32,25 - 45,,African-American,0,2,0,0,7,,,25 - 45
8921,Male,35,25 - 45,,Caucasian,0,1,0,0,1,,,25 - 45
8922,Male,60,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
8924,Male,26,25 - 45,,African-American,0,4,0,0,1,,,25 - 45
8925,Male,25,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
8926,Male,21,Less than 25,,African-American,0,6,0,0,2,,,Less than 25
8929,Male,27,25 - 45,,Hispanic,0,2,0,0,1,,,25 - 45
8933,Male,22,25 - 45,,Caucasian,0,10,0,0,4,,,25 - 45
8936,Male,24,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
8938,Female,46,Greater than 45,,African-American,0,5,0,0,0,,,Greater than 45
8939,Female,23,25 - 45,,African-American,0,4,0,0,1,,,25 - 45
8941,Male,20,Less than 25,,Caucasian,0,5,0,2,1,,,Less than 25
8948,Male,23,25 - 45,,Other,0,2,0,0,0,,,25 - 45
8954,Male,44,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
8959,Male,31,25 - 45,,Other,0,8,1,0,7,,,25 - 45
8961,Male,18,Less than 25,,Native American,0,9,1,0,1,,,Less than 25
8962,Male,30,25 - 45,,Caucasian,0,3,0,0,0,,,25 - 45
8964,Male,36,25 - 45,,African-American,0,4,0,0,17,,,25 - 45
8969,Male,21,Less than 25,,African-American,0,5,0,0,1,,,Less than 25
8970,Male,67,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
8971,Male,24,25 - 45,,African-American,0,4,0,0,2,,,25 - 45
8976,Female,41,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
8984,Male,31,25 - 45,,Hispanic,0,1,0,0,0,,,25 - 45
8988,Male,18,Less than 25,,African-American,0,2,0,2,1,,,Less than 25
8989,Male,19,Less than 25,,African-American,0,7,0,0,1,,,Less than 25
8995,Male,52,Greater than 45,,Caucasian,0,8,0,0,7,,,Greater than 45
8997,Male,52,Greater than 45,,African-American,0,1,0,0,1,,,Greater than 45
8999,Male,18,Less than 25,,African-American,0,10,0,3,0,,,Less than 25
9004,Male,20,Less than 25,,African-American,0,2,0,0,0,,,Less than 25
9005,Female,25,25 - 45,,Caucasian,0,5,0,0,1,,,25 - 45
9008,Male,42,Greater than 45,,Other,0,1,0,0,0,,,Greater than 45
9013,Male,45,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
9017,Male,18,Less than 25,,Hispanic,0,8,2,1,2,,,Less than 25
9018,Male,27,25 - 45,,African-American,1,8,0,0,5,,,25 - 45
9020,Male,28,25 - 45,,Caucasian,0,5,1,0,4,,,25 - 45
9022,Male,29,25 - 45,,African-American,0,4,0,0,5,,,25 - 45
9023,Male,54,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
9028,Male,40,25 - 45,,African-American,0,1,0,0,2,,,25 - 45
9030,Male,18,Less than 25,,Hispanic,0,3,0,2,0,,,Less than 25
9031,Male,25,25 - 45,,African-American,0,7,0,0,21,,,25 - 45
9032,Male,38,25 - 45,,African-American,0,6,0,0,0,,,25 - 45
9033,Male,21,Less than 25,,Other,0,3,0,0,1,,,Less than 25
9034,Male,41,25 - 45,,African-American,0,1,0,0,3,,,25 - 45
9038,Female,31,25 - 45,,African-American,0,1,0,0,1,,,25 - 45
9039,Male,20,Less than 25,,African-American,0,3,0,0,0,,,Less than 25
9040,Male,31,25 - 45,,African-American,0,1,0,0,3,,,25 - 45
9041,Male,32,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
9042,Male,66,Greater than 45,,Caucasian,0,5,0,0,0,,,Greater than 45
9043,Male,29,25 - 45,,Caucasian,0,5,0,0,5,,,25 - 45
9044,Male,20,Less than 25,,African-American,0,7,0,0,1,,,Less than 25
9045,Male,44,Greater than 45,,Caucasian,0,5,0,0,0,,,Greater than 45
9046,Male,32,25 - 45,,Caucasian,0,5,0,0,1,,,25 - 45
9047,Female,30,25 - 45,,Hispanic,0,1,0,0,0,,,25 - 45
9049,Male,36,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
9054,Male,23,25 - 45,,African-American,0,7,0,1,6,,,25 - 45
9055,Female,18,Less than 25,,Hispanic,0,4,0,1,0,,,Less than 25
9056,Male,61,Greater than 45,,African-American,0,6,0,0,9,,,Greater than 45
9058,Male,21,Less than 25,,Caucasian,0,4,0,0,8,,,Less than 25
9060,Male,26,25 - 45,,Caucasian,0,5,0,0,2,,,25 - 45
9062,Female,37,25 - 45,,Caucasian,0,5,0,0,0,,,25 - 45
9064,Male,28,25 - 45,,African-American,0,8,0,0,7,,,25 - 45
9072,Male,35,25 - 45,,African-American,0,7,0,0,4,,,25 - 45
9074,Male,30,25 - 45,,African-American,0,7,0,0,1,,,25 - 45
9076,Female,28,25 - 45,,African-American,0,2,0,0,1,,,25 - 45
9077,Male,20,Less than 25,,Caucasian,0,7,0,1,10,,,Less than 25
9079,Male,19,Less than 25,,Hispanic,0,4,0,0,0,,,Less than 25
9080,Male,34,25 - 45,,Caucasian,0,1,0,0,2,,,25 - 45
9081,Male,18,Less than 25,,Other,0,4,0,0,0,,,Less than 25
9085,Male,23,25 - 45,,Caucasian,0,5,0,0,2,,,25 - 45
9086,Male,33,25 - 45,,African-American,0,9,0,0,12,,,25 - 45
9087,Male,58,Greater than 45,,Caucasian,0,1,0,0,2,,,Greater than 45
9089,Male,35,25 - 45,,Caucasian,0,2,0,0,2,,,25 - 45
9091,Male,35,25 - 45,,Other,0,1,0,0,0,,,25 - 45
9092,Male,43,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
9093,Male,19,Less than 25,,African-American,0,8,0,0,1,,,Less than 25
9094,Male,21,Less than 25,,African-American,0,8,0,1,3,,,Less than 25
9096,Male,22,25 - 45,,African-American,0,5,0,0,5,,,25 - 45
9102,Male,18,Less than 25,,African-American,0,4,0,0,1,,,Less than 25
9106,Female,31,25 - 45,,Caucasian,0,2,0,0,2,,,25 - 45
9112,Male,29,25 - 45,,Caucasian,0,7,0,0,11,,,25 - 45
9116,Male,48,Greater than 45,,Hispanic,0,1,0,0,2,,,Greater than 45
9120,Male,18,Less than 25,,African-American,1,6,0,0,1,,,Less than 25
9125,Male,48,Greater than 45,,Caucasian,0,2,0,0,1,,,Greater than 45
9126,Male,27,25 - 45,,African-American,0,2,0,0,2,,,25 - 45
9127,Male,37,25 - 45,,Other,0,1,0,0,0,,,25 - 45
9129,Male,23,25 - 45,,African-American,0,6,0,0,2,,,25 - 45
9131,Male,18,Less than 25,,Other,0,5,0,0,0,,,Less than 25
9136,Male,23,25 - 45,,African-American,0,4,0,0,5,,,25 - 45
9143,Male,18,Less than 25,,Caucasian,0,2,0,2,0,,,Less than 25
9144,Male,26,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
9146,Female,18,Less than 25,,African-American,0,5,0,0,0,,,Less than 25
9147,Male,22,25 - 45,,Other,0,9,0,0,0,,,25 - 45
9148,Male,28,25 - 45,,Caucasian,0,3,0,0,0,,,25 - 45
9150,Male,18,Less than 25,,Caucasian,0,9,2,7,2,,,Less than 25
9155,Male,17,Less than 25,,Caucasian,1,7,0,0,1,,,Less than 25
9157,Male,32,25 - 45,,African-American,0,10,0,0,22,,,25 - 45
9158,Female,25,25 - 45,,Other,0,3,0,0,0,,,25 - 45
9159,Male,46,Greater than 45,,Caucasian,0,2,0,0,2,,,Greater than 45
9160,Male,22,25 - 45,,African-American,0,9,0,0,5,,,25 - 45
9163,Male,28,25 - 45,,African-American,1,8,1,1,12,,,25 - 45
9165,Male,23,25 - 45,,African-American,0,9,0,0,0,,,25 - 45
9166,Male,20,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
9169,Male,31,25 - 45,,Other,0,1,0,0,2,,,25 - 45
9170,Male,49,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
9171,Male,36,25 - 45,,Hispanic,0,1,0,0,0,,,25 - 45
9172,Male,19,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
9173,Male,19,Less than 25,,Caucasian,0,8,0,0,1,,,Less than 25
9174,Female,19,Less than 25,,Caucasian,0,8,0,0,0,,,Less than 25
9175,Male,41,25 - 45,,Hispanic,0,1,0,0,1,,,25 - 45
9176,Male,28,25 - 45,,Caucasian,0,1,0,0,1,,,25 - 45
9178,Female,29,25 - 45,,African-American,0,4,0,0,3,,,25 - 45
9180,Male,22,Less than 25,,African-American,0,7,0,0,3,,,Less than 25
9181,Female,49,Greater than 45,,Hispanic,0,1,0,0,0,,,Greater than 45
9182,Female,28,25 - 45,,African-American,0,7,0,0,11,,,25 - 45
9183,Female,27,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
9185,Male,45,Greater than 45,,African-American,0,2,0,0,13,,,Greater than 45
9187,Male,19,Less than 25,,Hispanic,1,10,0,0,4,,,Less than 25
9196,Male,33,25 - 45,,Caucasian,0,3,0,0,0,,,25 - 45
9201,Male,22,Less than 25,,African-American,0,2,0,1,1,,,Less than 25
9207,Male,22,25 - 45,,African-American,0,2,0,0,1,,,25 - 45
9208,Male,33,25 - 45,,African-American,0,9,1,0,20,,,25 - 45
9209,Male,22,25 - 45,,African-American,0,4,0,0,2,,,25 - 45
9210,Male,21,Less than 25,,Hispanic,1,6,0,0,4,,,Less than 25
9212,Male,53,Greater than 45,,Caucasian,0,1,0,0,6,,,Greater than 45
9214,Male,20,Less than 25,,African-American,0,4,0,0,0,,,Less than 25
9216,Male,63,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
9220,Male,27,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
9221,Male,20,Less than 25,,Caucasian,0,7,0,0,3,,,Less than 25
9224,Male,36,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
9227,Male,28,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
9229,Male,18,Less than 25,,African-American,0,8,0,0,0,,,Less than 25
9230,Female,20,Less than 25,,Caucasian,0,5,0,0,0,,,Less than 25
9231,Male,33,25 - 45,,Caucasian,0,4,0,2,3,,,25 - 45
9232,Male,26,25 - 45,,Caucasian,0,4,0,0,3,,,25 - 45
9235,Male,52,Greater than 45,,Caucasian,0,1,0,0,1,,,Greater than 45
9238,Female,32,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
9239,Male,21,Less than 25,,African-American,0,4,0,0,1,,,Less than 25
9240,Male,26,25 - 45,,African-American,1,5,0,0,1,,,25 - 45
9241,Male,41,25 - 45,,Caucasian,0,1,0,0,2,,,25 - 45
9242,Male,35,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
9243,Male,36,25 - 45,,Caucasian,0,3,0,0,3,,,25 - 45
9244,Male,22,Less than 25,,African-American,0,3,0,1,1,,,Less than 25
9245,Male,23,25 - 45,,African-American,0,3,0,0,2,,,25 - 45
9246,Female,53,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
9253,Male,37,25 - 45,,Caucasian,0,7,0,0,4,,,25 - 45
9255,Male,25,25 - 45,,Caucasian,0,6,0,0,0,,,25 - 45
9257,Male,26,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
9258,Male,41,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
9259,Male,29,25 - 45,,Caucasian,0,9,0,0,0,,,25 - 45
9260,Female,54,Greater than 45,,Caucasian,0,2,0,0,4,,,Greater than 45
9261,Male,24,25 - 45,,African-American,0,7,0,0,3,,,25 - 45
9262,Male,32,25 - 45,,African-American,0,8,0,0,1,,,25 - 45
9264,Male,51,Greater than 45,,Hispanic,0,1,0,0,0,,,Greater than 45
9266,Female,27,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
9267,Female,38,25 - 45,,Caucasian,0,2,0,0,0,,,25 - 45
9268,Male,25,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
9269,Female,22,25 - 45,,African-American,0,2,0,1,0,,,25 - 45
9273,Male,20,Less than 25,,Caucasian,0,4,0,1,4,,,Less than 25
9275,Male,27,25 - 45,,African-American,0,2,0,0,0,,,25 - 45
9277,Female,25,25 - 45,,African-American,0,3,0,0,0,,,25 - 45
9279,Female,25,25 - 45,,Caucasian,0,7,0,0,0,,,25 - 45
9280,Female,32,25 - 45,,Caucasian,0,4,0,0,4,,,25 - 45
9283,Male,37,25 - 45,,Caucasian,0,1,0,0,5,,,25 - 45
9284,Male,29,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
9287,Male,21,Less than 25,,African-American,0,7,0,0,8,,,Less than 25
9292,Male,36,25 - 45,,African-American,0,9,0,0,4,,,25 - 45
9293,Male,26,25 - 45,,African-American,0,6,0,0,10,,,25 - 45
9295,Male,28,25 - 45,,Hispanic,0,2,0,0,2,,,25 - 45
9297,Male,58,Greater than 45,,African-American,0,8,0,0,2,,,Greater than 45
9298,Male,34,25 - 45,,Hispanic,0,4,0,0,3,,,25 - 45
9303,Male,27,25 - 45,,African-American,0,9,0,0,0,,,25 - 45
9306,Male,18,Less than 25,,African-American,0,5,0,1,0,,,Less than 25
9307,Male,53,Greater than 45,,African-American,0,9,0,0,22,,,Greater than 45
9308,Female,48,Greater than 45,,Caucasian,0,3,0,0,3,,,Greater than 45
9309,Male,45,Greater than 45,,Other,0,1,0,0,0,,,Greater than 45
9318,Male,28,25 - 45,,African-American,0,6,0,0,10,,,25 - 45
9320,Male,56,Greater than 45,,African-American,0,1,0,0,1,,,Greater than 45
9322,Male,18,Less than 25,,African-American,1,10,0,0,1,,,Less than 25
9323,Male,20,Less than 25,,Caucasian,0,9,1,0,4,,,Less than 25
9324,Female,26,25 - 45,,Caucasian,0,6,0,0,2,,,25 - 45
9325,Male,46,Greater than 45,,Hispanic,0,9,0,0,3,,,Greater than 45
9326,Male,33,25 - 45,,Caucasian,0,5,0,0,3,,,25 - 45
9327,Male,19,Less than 25,,African-American,0,9,0,0,1,,,Less than 25
9328,Female,38,25 - 45,,Hispanic,0,1,0,0,0,,,25 - 45
9332,Male,19,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
9335,Male,58,Greater than 45,,African-American,0,2,0,0,8,,,Greater than 45
9336,Male,23,25 - 45,,African-American,0,4,0,0,5,,,25 - 45
9337,Male,42,25 - 45,,Caucasian,0,5,0,0,1,,,25 - 45
9338,Female,32,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
9339,Male,26,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
9343,Male,26,25 - 45,,African-American,0,9,0,0,8,,,25 - 45
9346,Female,29,25 - 45,,African-American,0,6,0,0,0,,,25 - 45
9350,Male,31,25 - 45,,Caucasian,0,5,0,0,4,,,25 - 45
9351,Male,51,Greater than 45,,African-American,0,6,0,0,21,,,Greater than 45
9352,Male,18,Less than 25,,Caucasian,0,10,4,0,4,,,Less than 25
9353,Male,29,25 - 45,,Caucasian,0,3,0,0,1,,,25 - 45
9354,Male,20,Less than 25,,Caucasian,0,4,0,0,0,,,Less than 25
9357,Male,34,25 - 45,,African-American,0,4,0,0,6,,,25 - 45
9358,Male,32,25 - 45,,African-American,3,7,1,0,9,,,25 - 45
9364,Male,48,Greater than 45,,African-American,0,8,0,0,15,,,Greater than 45
9365,Male,45,Greater than 45,,Native American,4,10,0,0,22,,,Greater than 45
9366,Female,46,Greater than 45,,Other,0,1,0,0,0,,,Greater than 45
9369,Male,28,25 - 45,,African-American,0,4,0,0,1,,,25 - 45
9370,Male,46,Greater than 45,,African-American,0,3,0,0,10,,,Greater than 45
9372,Male,18,Less than 25,,African-American,1,9,0,1,2,,,Less than 25
9375,Female,24,25 - 45,,African-American,0,7,0,0,5,,,25 - 45
9376,Male,26,25 - 45,,Other,0,2,0,0,0,,,25 - 45
9377,Male,57,Greater than 45,,Hispanic,0,1,0,0,0,,,Greater than 45
9378,Female,23,25 - 45,,Caucasian,0,9,0,0,2,,,25 - 45
9380,Male,35,25 - 45,,Caucasian,0,4,0,0,5,,,25 - 45
9385,Male,52,Greater than 45,,Other,0,1,0,0,8,,,Greater than 45
9386,Male,31,25 - 45,,African-American,0,4,0,0,4,,,25 - 45
9387,Male,27,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
9388,Male,44,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
9392,Male,50,Greater than 45,,Caucasian,0,5,0,0,1,,,Greater than 45
9393,Female,25,25 - 45,,Caucasian,0,5,0,0,1,,,25 - 45
9394,Male,26,25 - 45,,Caucasian,0,8,0,0,4,,,25 - 45
9397,Male,23,25 - 45,,Other,0,1,0,0,0,,,25 - 45
9398,Male,20,Less than 25,,African-American,0,2,0,0,3,,,Less than 25
9399,Male,41,25 - 45,,Hispanic,0,3,0,0,3,,,25 - 45
9401,Male,22,Less than 25,,Caucasian,0,2,0,0,1,,,Less than 25
9404,Male,30,25 - 45,,African-American,0,6,0,0,1,,,25 - 45
9405,Female,35,25 - 45,,African-American,0,10,0,0,7,,,25 - 45
9407,Male,37,25 - 45,,African-American,0,7,0,0,20,,,25 - 45
9412,Female,33,25 - 45,,African-American,0,1,0,0,1,,,25 - 45
9415,Male,54,Greater than 45,,Caucasian,0,1,0,0,7,,,Greater than 45
9416,Male,24,25 - 45,,African-American,0,5,0,0,1,,,25 - 45
9419,Male,43,Greater than 45,,African-American,0,3,0,0,0,,,Greater than 45
9420,Male,23,25 - 45,,African-American,0,3,0,1,2,,,25 - 45
9425,Female,46,Greater than 45,,Caucasian,0,1,0,0,0,,,Greater than 45
9428,Male,49,Greater than 45,,Caucasian,0,2,0,0,7,,,Greater than 45
9429,Male,19,Less than 25,,Hispanic,0,3,0,0,2,,,Less than 25
9433,Female,40,25 - 45,,African-American,0,1,0,0,0,,,25 - 45
9435,Male,21,Less than 25,,Caucasian,0,5,0,0,3,,,Less than 25
9436,Male,26,25 - 45,,African-American,0,7,0,0,11,,,25 - 45
9437,Male,21,Less than 25,,Hispanic,0,9,1,0,2,,,Less than 25
9439,Male,25,25 - 45,,African-American,0,6,0,0,2,,,25 - 45
9441,Male,31,25 - 45,,African-American,0,9,0,0,5,,,25 - 45
9443,Male,35,25 - 45,,African-American,0,8,2,0,17,,,25 - 45
9444,Female,22,25 - 45,,Caucasian,0,5,0,0,0,,,25 - 45
9448,Male,42,Greater than 45,,Caucasian,0,5,0,0,0,,,Greater than 45
9451,Male,24,25 - 45,,African-American,0,7,0,0,4,,,25 - 45
9452,Male,26,25 - 45,,African-American,0,7,0,1,12,,,25 - 45
9458,Male,21,Less than 25,,African-American,0,3,0,0,0,,,Less than 25
9459,Male,21,Less than 25,,Other,0,3,0,0,0,,,Less than 25
9460,Male,37,25 - 45,,Hispanic,0,3,0,0,0,,,25 - 45
9462,Male,46,Greater than 45,,Caucasian,0,6,0,0,1,,,Greater than 45
9465,Female,52,Greater than 45,,African-American,0,1,0,0,2,,,Greater than 45
9467,Male,20,Less than 25,,African-American,0,7,0,0,0,,,Less than 25
9473,Male,36,25 - 45,,African-American,0,7,0,0,14,,,25 - 45
9476,Female,28,25 - 45,,African-American,0,2,0,0,3,,,25 - 45
9483,Male,35,25 - 45,,African-American,0,8,0,0,16,,,25 - 45
9484,Female,38,25 - 45,,Caucasian,0,2,0,0,1,,,25 - 45
9486,Male,18,Less than 25,,African-American,0,5,0,0,0,,,Less than 25
9488,Male,18,Less than 25,,Caucasian,0,4,0,0,0,,,Less than 25
9491,Male,20,Less than 25,,Caucasian,0,5,0,0,1,,,Less than 25
9493,Male,28,25 - 45,,African-American,0,5,0,0,0,,,25 - 45
9494,Male,25,25 - 45,,Caucasian,0,7,0,0,0,,,25 - 45
9497,Male,36,25 - 45,,African-American,0,8,0,0,1,,,25 - 45
9501,Male,43,Greater than 45,,Hispanic,0,1,0,0,0,,,Greater than 45
9506,Male,21,Less than 25,,African-American,0,9,0,0,0,,,Less than 25
9509,Male,25,25 - 45,,African-American,0,7,0,0,9,,,25 - 45
9511,Male,28,25 - 45,,Hispanic,0,1,0,0,0,,,25 - 45
9513,Male,40,25 - 45,,African-American,0,1,0,0,2,,,25 - 45
9515,Male,24,25 - 45,,African-American,0,4,0,0,1,,,25 - 45
9516,Male,29,25 - 45,,African-American,0,2,3,0,7,,,25 - 45
9517,Female,55,Greater than 45,,Caucasian,0,1,0,0,2,,,Greater than 45
9518,Female,37,25 - 45,,Caucasian,0,1,0,0,0,,,25 - 45
9519,Male,31,25 - 45,,Caucasian,0,6,0,0,6,,,25 - 45
9523,Male,28,25 - 45,,African-American,0,5,0,0,2,,,25 - 45
9524,Male,26,25 - 45,,Caucasian,0,10,0,0,1,,,25 - 45
9527,Male,33,25 - 45,,African-American,0,2,0,0,2,,,25 - 45
9529,Male,32,25 - 45,,African-American,0,8,0,0,6,,,25 - 45
9530,Male,46,Greater than 45,,Hispanic,0,2,0,0,0,,,Greater than 45
9531,Male,23,25 - 45,,Hispanic,0,9,0,0,5,,,25 - 45
9534,Male,47,Greater than 45,,African-American,0,6,0,0,29,,,Greater than 45
9537,Male,30,25 - 45,,Hispanic,0,2,0,0,0,,,25 - 45
9540,Male,27,25 - 45,,African-American,0,2,0,0,3,,,25 - 45
9541,Male,23,25 - 45,,African-American,0,5,0,1,1,,,25 - 45
9542,Male,18,Less than 25,,African-American,0,8,0,0,2,,,Less than 25
9545,Male,52,Greater than 45,,African-American,0,4,0,0,5,,,Greater than 45
